tarih,sehir,leg1,leg2,leg3,leg4,leg5,leg6,t6_div,t6_devir,t5_div,t5_devir,t4_div,t4_devir,t3_div,t3_devir
11/07/2025,ISTANBUL,218535,218547,218539,218543,218536,218545,2376.7,,838.38,,311.62,,314.3,
11/07/2025,ISTANBUL,218536,218545,218540,218546,218534,218542,6891.1,,1230.0,,275.32,,183.9,
12/07/2025,ANKARA,218555,218563,218553,218557,218558,218559,87202.05,,90998.1,,15336.75,,2766.6,
12/07/2025,ANKARA,218558,218559,218562,218560,218561,218554,4819104.75,,167646.6,,2736.0,,462.8,
12/07/2025,DBAKIR,218564,218565,218567,218568,218569,218566,17174.48,,9983.22,,680.7,,509.6,
12/07/2025,IZMIR,218571,218575,218570,218574,218556,218572,242154.3,,,,,,,
12/07/2025,IZMIR,218570,218574,218556,218572,218573,218576,11270.6,,2623.14,,278.47,,89.4,
13/07/2025,ISTANBUL,218578,218582,218592,218589,218591,218586,169584.05,,53811.3,,12937.2,,1400.4,
13/07/2025,ISTANBUL,218591,218586,218588,218584,218577,218583,6702.75,,2076.48,,62.4,,11.6,
13/07/2025,IZMIR,218596,218579,218594,218593,218590,218581,1879.85,,2090.34,,123.9,,36.9,
13/07/2025,IZMIR,218590,218581,218587,218595,218580,218585,3126.6,,683.82,,467.02,,123.6,
14/07/2025,BURSA,218597,218609,218598,218610,218615,218612,770.05,,386.7,,121.35,,104.0,
14/07/2025,BURSA,218615,218612,218614,218608,218613,218611,4261.9,,1639.38,,784.5,,188.6,
14/07/2025,ELAZIG,218600,218603,218601,218604,218602,218605,4611.96,,2425.38,,,,,
14/07/2025,ELAZIG,218604,218602,218605,218606,218599,218607,1874.92,,701.88,,204.82,,81.3,
15/07/2025,ANKARA,218617,218622,218626,218627,218616,218621,3812.0,,2230.38,,,,,
15/07/2025,ANKARA,218627,218616,218621,218625,218624,218623,4517.5,,1074.72,,425.7,,440.4,
15/07/2025,KOCAELI,218632,218620,218630,218628,218631,218619,12625.3,,689.04,,247.2,,105.2,
15/07/2025,KOCAELI,218631,218619,218629,218634,218633,218618,6067.85,,1484.04,,638.1,,751.5,
16/07/2025,ELAZIG,218652,218635,218651,218650,218636,218648,177088.24,,59316.18,,,,,
16/07/2025,ELAZIG,218650,218636,218648,218649,218637,218647,321847.48,,5375.88,,1198.42,,269.3,
16/07/2025,ISTANBUL,218645,218644,218638,218639,218646,218641,4469.4,,2162.1,,,,,
16/07/2025,ISTANBUL,218639,218646,218641,218640,218643,218642,96976.2,,4399.26,,858.0,,816.6,
17/07/2025,ANKARA,218655,218662,218660,218663,218656,218661,4182.3,,702.72,,,,,
17/07/2025,ANKARA,218663,218656,218661,218657,218658,218659,6292.05,,1400.76,,357.0,,32.9,
17/07/2025,KOCAELI,218668,218664,218653,218670,218666,218665,87734.7,,27005.76,,,,,
17/07/2025,KOCAELI,218670,218666,218665,218667,218654,218669,23775.55,,3483.0,,1317.07,,142.5,
18/07/2025,BURSA,218674,218691,218684,218679,218681,218688,15508.7,,5856.06,,786.6,,36.9,
18/07/2025,BURSA,218681,218688,218675,218680,218678,218673,11586.45,,2321.46,,997.5,,45.6,
18/07/2025,ISTANBUL,218685,218690,218682,218686,218677,218689,25610.45,,,,,,,
18/07/2025,ISTANBUL,218686,218677,218689,218683,218692,218676,1807.4,,528.96,,201.67,,79.1,
19/07/2025,ANKARA,218697,218700,218703,218699,218693,218695,5759.75,,2106.18,,,,,
19/07/2025,ANKARA,218699,218693,218695,218701,218696,218694,16744.25,,1728.18,,711.82,,508.5,
19/07/2025,DBAKIR,218704,218709,218707,218708,218706,218698,107624.8,,21653.76,,3225.9,,865.4,
19/07/2025,IZMIR,218715,218705,218712,218714,218711,218713,2792178.85,,,,,,,
19/07/2025,IZMIR,218712,218714,218711,218713,218710,218716,,15171443.45,93214.02,,4070.92,,916.9,
20/07/2025,ISTANBUL,218718,218726,218724,218727,218728,218719,1140913.9,,416826.9,,18253.5,,2801.6,
20/07/2025,ISTANBUL,218728,218719,218722,218723,218725,218717,84905.6,,7627.62,,381.3,,59.4,
20/07/2025,IZMIR,218721,218735,218729,218733,218730,218734,1299.05,,926.76,,,,,
20/07/2025,IZMIR,218733,218730,218734,218732,218720,218731,2357.35,,575.7,,248.62,,217.6,
21/07/2025,BURSA,218736,218742,218743,218751,218753,218741,4048.4,,1213.02,,,,,
21/07/2025,BURSA,218751,218753,218741,218752,218737,218748,29854.5,,16119.12,,2324.85,,563.1,
21/07/2025,ELAZIG,218746,218739,218745,218744,218740,218747,79347.92,,5168.52,,,,,
21/07/2025,ELAZIG,218744,218740,218747,218749,218750,218738,243237.08,,51169.98,,7116.67,,2072.4,
22/07/2025,ANKARA,218765,218770,218766,218771,218755,218768,25444.1,,2667.66,,,,,
22/07/2025,ANKARA,218771,218755,218768,218769,218767,218754,335761.05,,54585.0,,9156.67,,1255.2,
22/07/2025,KOCAELI,218758,218761,218763,218756,218764,218762,330223.45,,26170.26,,,,,
22/07/2025,KOCAELI,218756,218764,218762,218760,218757,218759,1684787.65,,250485.3,,22877.77,,4860.2,
23/07/2025,ELAZIG,218775,218784,218785,218774,218777,218776,27826.88,,,,,,,
23/07/2025,ELAZIG,218785,218774,218777,218776,218778,218779,69484.28,,5657.7,,1209.37,,280.5,
23/07/2025,ISTANBUL,218790,218773,218787,218789,218791,218780,5915.8,,4332.18,,,,,
23/07/2025,ISTANBUL,218789,218791,218780,218786,218772,218788,39241.65,,2881.98,,779.85,,65.6,
24/07/2025,ANKARA,218802,218794,218793,218800,218803,218804,3332.45,,1202.04,,,,,
24/07/2025,ANKARA,218800,218803,218804,218796,218792,218798,2975.85,,1772.28,,341.02,,87.0,
24/07/2025,KOCAELI,218805,218797,218806,218799,218801,218807,12687.8,,,,,,,
24/07/2025,KOCAELI,218806,218799,218801,218807,218795,218808,7203.15,,1890.9,,76.95,,43.7,
25/07/2025,BURSA,218813,218818,218816,218825,218827,218821,18543.1,,7545.54,,,,,
25/07/2025,BURSA,218825,218827,218821,218823,218812,218819,47551.35,,14781.3,,1610.77,,470.9,
25/07/2025,ISTANBUL,218822,218810,218817,218814,218811,218824,25881.75,,14427.18,,2541.6,,385.0,
25/07/2025,ISTANBUL,218811,218824,218826,218815,218820,218809,17139.55,,3914.7,,1389.9,,286.5,
26/07/2025,ANKARA,218837,218841,218835,218842,218838,218840,1942.8,,638.16,,,,,
26/07/2025,ANKARA,218842,218838,218840,218836,218834,218832,1725.5,,539.82,,197.4,,109.0,
26/07/2025,DBAKIR,218846,218845,218849,218850,218844,218847,106920.96,,21769.68,,4081.72,,234.8,
26/07/2025,IZMIR,218830,218839,218829,218831,218828,218852,12080.0,,4648.44,,1519.95,,429.9,
26/07/2025,IZMIR,218828,218852,218851,218843,218833,218848,482973.25,,135722.34,,8254.42,,1156.6,
27/07/2025,ISTANBUL,218877,218863,218872,218869,218864,218876,3380.8,,454.44,,243.07,,72.3,
27/07/2025,ISTANBUL,218864,218876,218875,218874,218878,218862,84888.5,,20541.06,,3605.4,,1215.7,
27/07/2025,IZMIR,218860,218866,218865,218870,218871,218867,551.5,,129.9,,,,,
27/07/2025,IZMIR,218870,218871,218867,218868,218861,218873,1393.25,,1026.48,,387.6,,113.3,
28/07/2025,BURSA,218887,218884,218885,218883,218886,218889,6310.25,,,,,,,
28/07/2025,BURSA,218885,218883,218886,218889,218888,218890,6003.6,,1953.24,,164.7,,122.5,
28/07/2025,ELAZIG,218882,218895,218881,218893,218892,218891,217078.28,,359982.96,,,,,
28/07/2025,ELAZIG,218893,218892,218891,218896,218880,218894,199240.0,,59890.38,,6384.07,,95.5,
29/07/2025,ANKARA,218906,218903,218905,218907,218898,218902,6837.35,,2028.84,,272.92,,40.5,
29/07/2025,ANKARA,218898,218902,218904,218908,218909,218897,887.5,,361.08,,133.27,,66.1,
29/07/2025,KOCAELI,218899,218912,218916,218910,218900,218913,19222.8,,3007.56,,888.52,,345.7,
29/07/2025,KOCAELI,218900,218913,218911,218915,218901,218914,9157.5,,2624.82,,1865.47,,633.0,
30/07/2025,ELAZIG,218918,218924,218919,218922,218926,218920,3841.08,,1766.4,,,,,
30/07/2025,ELAZIG,218922,218926,218920,218923,218917,218921,13160.24,,2302.02,,478.65,,96.3,
30/07/2025,ISTANBUL,218927,218925,218931,218929,218928,218933,11679.15,,3943.32,,,,,
30/07/2025,ISTANBUL,218929,218928,218933,218930,218932,218934,1465785.25,,80655.24,,32069.1,,3233.3,
31/07/2025,ANKARA,218945,218953,218941,218950,218938,218942,2946.1,,699.48,,,,,
31/07/2025,ANKARA,218950,218938,218942,218951,218939,218946,2525.85,,1407.84,,831.0,,284.7,
31/07/2025,KOCAELI,218937,218944,218952,218948,218954,218936,15951.0,,2243.34,,725.7,,676.2,
31/07/2025,KOCAELI,218954,218936,218940,218956,218955,218935,10699.25,,3504.18,,146.1,,111.7,
01/08/2025,BURSA,218974,218961,218972,218969,218970,218960,6747.4,,942.96,,394.2,,129.9,
01/08/2025,BURSA,218970,218960,218971,218973,218959,218975,202625.1,,22880.58,,2801.1,,391.4,
01/08/2025,ISTANBUL,218958,218964,218962,218966,218968,218965,355972.2,,17530.56,,,,,
01/08/2025,ISTANBUL,218966,218968,218965,218967,218957,218963,1053374.05,,64588.08,,7829.62,,924.2,
02/08/2025,ANKARA,218978,218987,218989,218986,218976,218984,2315.7,,489.6,,220.57,,78.3,
02/08/2025,ANKARA,218976,218984,218983,218985,218990,218977,773.1,,135.54,,75.82,,17.3,
02/08/2025,DBAKIR,218993,218995,218998,218997,218992,218996,18172.24,,3725.82,,519.22,,82.3,
02/08/2025,IZMIR,218979,218994,218991,219000,218981,219001,168548.2,,34535.52,,9608.85,,1204.1,
02/08/2025,IZMIR,218981,219001,218982,218988,218980,218999,149771.6,,29093.82,,876.52,,191.7,
03/08/2025,ISTANBUL,219004,219012,219006,219010,219005,219008,2732.95,,323.16,,162.75,,40.7,
03/08/2025,ISTANBUL,219005,219008,219013,219011,219007,219014,38468.75,,8238.48,,4480.95,,227.3,
03/08/2025,IZMIR,219016,219003,219018,219017,219020,219019,128307.0,,55744.62,,,,,
03/08/2025,IZMIR,219017,219020,219019,219002,219009,219015,43317.3,,6896.4,,764.17,,76.0,
04/08/2025,BURSA,219024,219033,219034,219037,219035,219036,867.1,,259.98,,,,,
04/08/2025,BURSA,219037,219035,219036,219029,219032,219023,3515.4,,708.78,,237.15,,74.5,
04/08/2025,ELAZIG,219021,219028,219027,219031,219030,219022,3885.12,,,,,,,
04/08/2025,ELAZIG,219027,219031,219030,219022,219025,219026,70137.2,,15233.76,,2562.3,,1553.9,
05/08/2025,ANKARA,219054,219042,219044,219049,219039,219047,2628.0,,789.12,,403.5,,32.4,
05/08/2025,ANKARA,219039,219047,219052,219045,219051,219038,18346.35,,8297.58,,1048.5,,617.5,
05/08/2025,KOCAELI,219041,219048,219055,219053,219050,219046,71639.95,,,,,,,
05/08/2025,KOCAELI,219055,219053,219050,219046,219040,219043,18185.4,,4293.84,,416.32,,115.5,
06/08/2025,ELAZIG,219059,219068,219060,219069,219073,219071,4845.04,,2004.66,,,,,
