gun,sehir,seq,temettu,leg1,leg2,leg3,leg4,leg5,leg6
17/06/2025,KOCAELI,2,50344.75,218006,218007,218010,218011,217995,218009
18/06/2025,ELAZIG,2,14122.36,218018,218017,218019,218020,218014,218023
18/06/2025,ISTANBUL,2,39458.55,218022,218026,218025,218029,218013,218030
19/06/2025,ANKARA,2,18982.6,218036,218038,218042,218037,218031,218047
19/06/2025,IZMIR,2,7957.7,218048,218034,218035,218046,218045,218049
20/06/2025,BURSA,2,6512.95,218080,218078,218079,218081,218066,218083
20/06/2025,ISTANBUL,2,65127.85,218072,218073,218070,218071,218067,218069
21/06/2025,ANKARA,2,20509.05,218091,218085,218094,218096,218101,218084
21/06/2025,DBAKIR,1,11251.48,218106,218099,218098,218104,218102,218103
21/06/2025,IZMIR,2,40576.95,218107,218087,218108,218105,218092,218088
22/06/2025,ADANA,2,3873.15,218156,218160,218155,218161,218143,218158
22/06/2025,ISTANBUL,2,32121.75,218154,218145,218153,218150,218149,218146
23/06/2025,BURSA,2,11760.2,218174,218163,218178,218179,218166,218162
23/06/2025,ELAZIG,2,495501.24,218175,218165,218172,218176,218164,218171
24/06/2025,ANKARA,2,1882.85,218187,218191,218189,218185,218186,218183
24/06/2025,KOCAELI,2,86075.55,218192,218180,218194,218193,218195,218196
25/06/2025,BURSA,2,62288.8,218211,218204,218206,218210,218199,218209
25/06/2025,ISTANBUL,2,49061.1,218202,218198,218205,218212,218215,218197
26/06/2025,ANKARA,2,1679126.0,218217,218223,218221,218220,218219,218225
26/06/2025,IZMIR,2,1790448.55,218228,218230,218231,218227,218226,218233
27/06/2025,ELAZIG,2,45004.44,218249,218245,218248,218237,218247,218246
27/06/2025,ISTANBUL,2,22489.8,218244,218242,218238,218239,218240,218235
28/06/2025,ANKARA,2,2842.6,218262,218257,218260,218253,218259,218254
28/06/2025,DBAKIR,1,26106.28,218271,218270,218272,218273,218268,218274
28/06/2025,IZMIR,2,606055.7,218263,218267,218266,218264,218252,218269
29/06/2025,ADANA,1,164088.05,218284,218281,218286,218280,218282,218285
29/06/2025,ISTANBUL,2,58730.4,218288,218278,218277,218287,218291,218279
30/06/2025,BURSA,2,117512.35,218297,218311,218303,218300,218299,218312
30/06/2025,ELAZIG,2,6041918.16,218296,218301,218308,218305,218294,218306
01/07/2025,ANKARA,2,73743.05,218315,218314,218320,218318,218321,218319
01/07/2025,KOCAELI,2,318237.3,218326,218325,218329,218328,218323,218327
02/07/2025,ELAZIG,2,32042.12,218336,218333,218335,218339,218332,218340
02/07/2025,ISTANBUL,2,27725.8,218345,218346,218347,218344,218342,218330
03/07/2025,ANKARA,2,6209.45,218357,218354,218356,218359,218353,218352
03/07/2025,KOCAELI,2,80150.9,218361,218362,218365,218349,218363,218364
04/07/2025,BURSA,2,1797.25,218380,218368,218383,218378,218379,218367
04/07/2025,ISTANBUL,2,14386.2,218374,218377,218373,218375,218376,218372
05/07/2025,ANKARA,2,164457.85,218394,218397,218395,218396,218398,218385
05/07/2025,DBAKIR,1,3177039.84,218408,218411,218404,218405,218410,218406
05/07/2025,IZMIR,2,1781.35,218403,218402,218413,218412,218387,218399
06/07/2025,ISTANBUL,2,23791.45,218432,218423,218427,218430,218435,218422
06/07/2025,IZMIR,2,64185.55,218437,218434,218440,218433,218425,218439
07/07/2025,BURSA,2,63580.5,218455,218469,218470,218464,218468,218459
07/07/2025,ELAZIG,2,1164.36,218457,218465,218466,218460,218458,218462
08/07/2025,ANKARA,2,4943.3,218482,218479,218478,218481,218483,218477
08/07/2025,KOCAELI,2,12536.1,218488,218473,218489,218486,218490,218475
09/07/2025,ELAZIG,2,6371.56,218506,218491,218505,218504,218492,218501
09/07/2025,ISTANBUL,2,41594.8,218497,218507,218500,218496,218494,218508
10/07/2025,ANKARA,2,165384.45,218524,218517,218520,218519,218522,218521
10/07/2025,KOCAELI,2,887091.25,218526,218528,218529,218527,218532,218533
11/07/2025,BURSA,2,322.2,218544,218552,218551,218548,218537,218550
11/07/2025,ISTANBUL,2,6891.1,218536,218545,218540,218546,218534,218542
12/07/2025,ANKARA,2,4819104.75,218558,218559,218562,218560,218561,218554
12/07/2025,DBAKIR,1,17174.48,218564,218565,218567,218568,218569,218566
12/07/2025,IZMIR,2,11270.6,218570,218574,218556,218572,218573,218576
13/07/2025,ISTANBUL,2,6702.75,218591,218586,218588,218584,218577,218583
13/07/2025,IZMIR,2,3126.6,218590,218581,218587,218595,218580,218585
14/07/2025,BURSA,2,4261.9,218615,218612,218614,218608,218613,218611
14/07/2025,ELAZIG,2,1874.92,218604,218602,218605,218606,218599,218607
15/07/2025,ANKARA,2,4517.5,218627,218616,218621,218625,218624,218623
15/07/2025,KOCAELI,2,6067.85,218631,218619,218629,218634,218633,218618
16/07/2025,ELAZIG,2,321847.48,218650,218636,218648,218649,218637,218647
16/07/2025,ISTANBUL,2,96976.2,218639,218646,218641,218640,218643,218642
17/07/2025,ANKARA,2,6292.05,218663,218656,218661,218657,218658,218659
17/07/2025,KOCAELI,2,23775.55,218670,218666,218665,218667,218654,218669
18/07/2025,BURSA,2,11586.45,218681,218688,218675,218680,218678,218673
18/07/2025,ISTANBUL,2,1807.4,218686,218677,218689,218683,218692,218676
19/07/2025,ANKARA,2,16744.25,218699,218693,218695,218701,218696,218694
19/07/2025,DBAKIR,1,107624.8,218704,218709,218707,218708,218706,218698
20/07/2025,ISTANBUL,2,84905.6,218728,218719,218722,218723,218725,218717
20/07/2025,IZMIR,2,2357.35,218733,218730,218734,218732,218720,218731
21/07/2025,BURSA,2,29854.5,218751,218753,218741,218752,218737,218748
21/07/2025,ELAZIG,2,243237.08,218744,218740,218747,218749,218750,218738
22/07/2025,ANKARA,2,335761.05,218771,218755,218768,218769,218767,218754
22/07/2025,KOCAELI,2,1684787.65,218756,218764,218762,218760,218757,218759
23/07/2025,ELAZIG,2,69484.28,218785,218774,218777,218776,218778,218779
23/07/2025,ISTANBUL,2,39241.65,218789,218791,218780,218786,218772,218788
24/07/2025,ANKARA,2,2975.85,218800,218803,218804,218796,218792,218798
24/07/2025,KOCAELI,2,7203.15,218806,218799,218801,218807,218795,218808
25/07/2025,BURSA,2,47551.35,218825,218827,218821,218823,218812,218819
25/07/2025,ISTANBUL,2,17139.55,218811,218824,218826,218815,218820,218809
26/07/2025,ANKARA,2,526.15,218842,218838,218840,218836,218834,218832
26/07/2025,DBAKIR,1,106920.96,218846,218845,218849,218850,218844,218847
26/07/2025,IZMIR,2,482973.25,218828,218852,218851,218843,218833,218848
27/07/2025,ISTANBUL,2,84888.5,218864,218876,218875,218874,218878,218862
27/07/2025,IZMIR,2,1393.25,218870,218871,218867,218868,218861,218873
28/07/2025,BURSA,2,6003.6,218885,218883,218886,218889,218888,218890
28/07/2025,ELAZIG,2,199240.0,218893,218892,218891,218896,218880,218894
29/07/2025,ANKARA,2,887.5,218898,218902,218904,218908,218909,218897
29/07/2025,KOCAELI,2,9157.5,218900,218913,218911,218915,218901,218914
30/07/2025,ELAZIG,2,13160.24,218922,218926,218920,218923,218917,218921
30/07/2025,ISTANBUL,2,1465785.25,218929,218928,218933,218930,218932,218934
31/07/2025,ANKARA,2,2525.85,218950,218938,218942,218951,218939,218946
31/07/2025,KOCAELI,2,10699.25,218954,218936,218940,218956,218955,218935
01/08/2025,BURSA,2,202625.1,218970,218960,218971,218973,218959,218975
01/08/2025,ISTANBUL,2,1053374.05,218966,218968,218965,218967,218957,218963
02/08/2025,ANKARA,2,773.1,218976,218984,218983,218985,218990,218977
02/08/2025,DBAKIR,1,18172.24,218993,218995,218998,218997,218992,218996
02/08/2025,IZMIR,2,149771.6,218981,219001,218982,218988,218980,218999
03/08/2025,ISTANBUL,2,38468.75,219005,219008,219013,219011,219007,219014
03/08/2025,IZMIR,2,43317.3,219017,219020,219019,219002,219009,219015
04/08/2025,BURSA,2,3515.4,219037,219035,219036,219029,219032,219023
04/08/2025,ELAZIG,2,70137.2,219027,219031,219030,219022,219025,219026
05/08/2025,ANKARA,2,18346.35,219039,219047,219052,219045,219051,219038
05/08/2025,KOCAELI,2,18185.4,219055,219053,219050,219046,219040,219043
06/08/2025,ELAZIG,2,6185.28,219069,219073,219071,219058,219072,219070
06/08/2025,ISTANBUL,2,1811.2,219063,219057,219061,219065,219062,219056
07/08/2025,ANKARA,2,6365.15,219083,219078,219082,219085,219084,219079
07/08/2025,KOCAELI,2,1571.9,219090,219075,219092,219087,219074,219086
08/08/2025,BURSA,2,32831.8,219102,219094,219098,219100,219106,219104
08/08/2025,ISTANBUL,2,2709.7,219111,219096,219108,219103,219110,219095
09/08/2025,ANKARA,2,167386.15,219125,219113,219122,219120,219124,219119
09/08/2025,DBAKIR,1,134539.2,219129,219132,219130,219126,219127,219131
09/08/2025,IZMIR,2,7283.7,219115,219137,219136,219133,219116,219128
10/08/2025,ISTANBUL,2,3427466.95,219150,219138,219140,219143,219141,219145
10/08/2025,IZMIR,2,63649.2,219153,219155,219152,219151,219142,219154
11/08/2025,BURSA,2,3969.3,219173,219164,219171,219169,219167,219163
11/08/2025,ELAZIG,2,4336824.04,219179,219166,219175,219178,219174,219165
12/08/2025,ANKARA,2,9591.0,219193,219181,219195,219190,219196,219182
12/08/2025,KOCAELI,1,5744.8,219188,219187,219185,219189,219183,219184
13/08/2025,ELAZIG,2,29711.72,219202,219204,219201,219203,219200,219205
13/08/2025,ISTANBUL,2,135022.45,219212,219197,219210,219209,219211,219198
14/08/2025,ANKARA,2,27563.75,219221,219216,219223,219227,219215,219222
14/08/2025,KOCAELI,2,3976.8,219234,219217,219233,219235,219219,219230
15/08/2025,BURSA,2,288425.2,219250,219257,219266,219263,219251,219267
15/08/2025,ISTANBUL,2,15024.7,219253,219252,219255,219262,219256,219264
16/08/2025,ANKARA,2,1134252.65,219283,219284,219277,219281,219288,219276
16/08/2025,DBAKIR,1,98588.6,219301,219300,219298,219297,219296,219299
16/08/2025,IZMIR,2,81891.3,219293,219292,219280,219287,219294,219290
17/08/2025,ISTANBUL,2,14926.85,219318,219304,219312,219313,219316,219305
17/08/2025,IZMIR,2,2775.05,219314,219303,219307,219320,219309,219302
18/08/2025,BURSA,2,1483.65,219324,219332,219336,219333,219331,219337
18/08/2025,ELAZIG,2,32763.32,219330,219321,219329,219327,219322,219328
19/08/2025,ANKARA,2,15963.0,219342,219353,219351,219354,219352,219355
19/08/2025,KOCAELI,2,980515.8,219339,219345,219344,219348,219338,219347
20/08/2025,ELAZIG,1,323419.04,219363,219359,219361,219358,219360,219357
20/08/2025,ISTANBUL,2,134516.4,219364,219372,219368,219366,219371,219370
21/08/2025,ANKARA,2,16156.4,219379,219385,219383,219380,219378,219377
21/08/2025,KOCAELI,2,17333.65,219386,219373,219390,219389,219387,219374
22/08/2025,BURSA,2,15756.45,219401,219392,219400,219396,219398,219391
22/08/2025,ISTANBUL,2,255810.55,219393,219408,219405,219403,219394,219406
23/08/2025,ANKARA,2,7786.5,219421,219423,219414,219417,219410,219415
23/08/2025,DBAKIR,1,655504.28,219426,219424,219422,219427,219429,219428
23/08/2025,IZMIR,2,14773987.4,219434,219411,219433,219432,219425,219412
24/08/2025,ISTANBUL,2,32910.75,219443,219449,219453,219447,219442,219448
24/08/2025,IZMIR,2,2861.9,219444,219446,219439,219438,219436,219451
25/08/2025,BURSA,2,13297.75,219470,219454,219460,219459,219463,219471
25/08/2025,ELAZIG,2,81277.0,219467,219458,219465,219469,219464,219456
26/08/2025,ANKARA,2,63173.55,219488,219476,219485,219490,219484,219475
26/08/2025,KOCAELI,2,6717.3,219480,219483,219481,219479,219472,219478
27/08/2025,ELAZIG,2,6885.96,219497,219492,219498,219496,219499,219491
27/08/2025,ISTANBUL,2,66263.15,219508,219493,219507,219505,219500,219494
28/08/2025,ANKARA,2,374.0,219514,219516,219515,219519,219518,219510
28/08/2025,KOCAELI,2,8812.05,219527,219511,219525,219529,219523,219513
29/08/2025,BURSA,2,50454.25,219558,219565,219559,219555,219550,219562
29/08/2025,ISTANBUL,2,13637.45,219568,219564,219561,219567,219552,219563
30/08/2025,ANKARA,2,6149.7,219571,219595,219593,219584,219587,219592
30/08/2025,DBAKIR,1,162802.08,219580,219576,219577,219582,219579,219586
30/08/2025,IZMIR,2,24465.1,219588,219581,219583,219574,219590,219594
31/08/2025,ADANA,2,502511.9,219599,219611,219609,219613,219598,219612
31/08/2025,ISTANBUL,2,389074.85,219596,219605,219602,219606,219597,219607
01/09/2025,BURSA,2,298725.0,219622,219618,219621,219619,219627,219617
01/09/2025,ELAZIG,2,18167.4,219624,219633,219626,219630,219616,219632
02/09/2025,ANKARA,2,6959.7,219641,219646,219647,219642,219645,219640
02/09/2025,KOCAELI,2,3903.7,219654,219649,219656,219652,219651,219650
03/09/2025,ELAZIG,2,57250.08,219673,219659,219672,219669,219661,219668
03/09/2025,ISTANBUL,2,40037.8,219674,219670,219665,219663,219664,219662
04/09/2025,ANKARA,2,2878.7,219676,219682,219686,219685,219684,219675
04/09/2025,IZMIR,2,71343.25,219689,219679,219690,219688,219677,219694
05/09/2025,BURSA,2,77587.2,219736,219734,219732,219727,219731,219739
05/09/2025,IZMIR,2,16847.3,219726,219728,219738,219733,219730,219735
06/09/2025,ANKARA,2,943813.95,219752,219748,219741,219746,219751,219743
06/09/2025,ISTANBUL,2,369721.85,219754,219749,219756,219757,219755,219753
07/09/2025,ADANA,2,63989.1,219781,219785,219780,219784,219770,219782
07/09/2025,ISTANBUL,2,249083.3,219773,219778,219775,219776,219771,219774
08/09/2025,BURSA,2,12847.6,219794,219789,219802,219803,219790,219792
08/09/2025,ELAZIG,2,524694.84,219800,219797,219796,219801,219786,219799
09/09/2025,ANKARA,2,27477.25,219811,219804,219812,219807,219808,219806
09/09/2025,KOCAELI,2,76456.1,219815,219820,219819,219821,219822,219818
10/09/2025,ELAZIG,2,63682.04,219832,219831,219825,219833,219834,219823
10/09/2025,ISTANBUL,2,6938.05,219841,219827,219836,219840,219839,219826
11/09/2025,ANKARA,2,20554.75,219851,219848,219849,219855,219850,219842
11/09/2025,IZMIR,2,4744.0,219858,219857,219860,219859,219856,219853
12/09/2025,BURSA,2,198694.6,219861,219876,219877,219875,219872,219874
12/09/2025,ISTANBUL,2,6011.9,219878,219863,219865,219868,219867,219864
13/09/2025,ANKARA,2,38957.55,219885,219896,219891,219899,219887,219898
13/09/2025,DBAKIR,1,9299.2,219892,219886,219883,219889,219882,219895
13/09/2025,IZMIR,2,27401.45,219902,219880,219894,219897,219881,219904
14/09/2025,ADANA,2,580176.3,219920,219908,219921,219922,219918,219909
14/09/2025,ISTANBUL,2,698769.25,219911,219915,219912,219914,219906,219916
15/09/2025,BURSA,2,13416.85,219942,219928,219937,219940,219936,219927
15/09/2025,SANLIURFA,2,135341.52,219933,219926,219935,219934,219925,219930
16/09/2025,ANKARA,2,19141.6,219957,219954,219946,219956,219953,219945
16/09/2025,KOCAELI,2,2484.0,219961,219959,219948,219950,219949,219943
17/09/2025,ELAZIG,2,337327.6,219974,219968,219970,219963,219972,219976
17/09/2025,ISTANBUL,2,24420.55,219964,219971,219973,219978,219966,219965
18/09/2025,ANKARA,2,12752.85,219993,219986,219981,219989,219990,219988
18/09/2025,IZMIR,2,12304.35,219996,219995,219982,219987,219984,219991
19/09/2025,BURSA,2,4349.75,220014,220006,220008,220002,219998,220011
19/09/2025,ISTANBUL,2,1567352.6,220012,220015,220010,220005,220013,220007
20/09/2025,ANKARA,2,5982.05,220027,220016,220023,220026,220025,220017
20/09/2025,DBAKIR,1,255919.96,220040,220039,220029,220028,220030,220033
20/09/2025,IZMIR,2,39494.6,220034,220036,220031,220037,220018,220035
21/09/2025,ADANA,2,29028.65,220058,220041,220054,220055,220057,220056
21/09/2025,ISTANBUL,2,2051.85,220046,220044,220047,220051,220045,220050
22/09/2025,BURSA,2,31802.95,220077,220059,220070,220076,220061,220069
22/09/2025,SANLIURFA,2,14595002.76,220064,220067,220075,220078,220062,220073
23/09/2025,ANKARA,2,80677.45,220079,220084,220086,220085,220083,220087
23/09/2025,KOCAELI,2,493815.45,220092,220088,220095,220091,220093,220090
24/09/2025,ELAZIG,2,28102.48,220105,220103,220100,220101,220099,220108
24/09/2025,ISTANBUL,2,39721.35,220112,220104,220110,220107,220096,220113
25/09/2025,ANKARA,2,30415.95,220136,220117,220133,220129,220134,220116
25/09/2025,IZMIR,2,1804504.45,220120,220132,220135,220138,220119,220140
26/09/2025,BURSA,2,36211.5,220154,220161,220151,220155,220150,220163
26/09/2025,ISTANBUL,2,6180.4,220164,220149,220156,220162,220157,220148
27/09/2025,ANKARA,2,36450.7,220181,220180,220173,220177,220172,220168
27/09/2025,DBAKIR,1,175397.84,220184,220182,220179,220187,220188,220186
27/09/2025,IZMIR,2,2859.25,220191,220170,220189,220185,220169,220183
28/09/2025,ADANA,2,39022.4,220204,220201,220207,220205,220208,220203
28/09/2025,ISTANBUL,2,14357.15,220215,220211,220214,220213,220200,220212
29/09/2025,BURSA,2,58159.9,220226,220234,220219,220223,220222,220229
29/09/2025,SANLIURFA,2,1583.6,220230,220233,220228,220220,220235,220227
30/09/2025,ADANA,2,46010.45,220250,220239,220253,220248,220251,220240
30/09/2025,KOCAELI,2,147602.6,220245,220241,220247,220236,220244,220237
01/10/2025,ELAZIG,2,345116.84,220258,220272,220268,220271,220259,220270
01/10/2025,ISTANBUL,2,133724.75,220256,220264,220262,220260,220255,220266
02/10/2025,ANKARA,2,44769.15,220284,220288,220280,220281,220285,220275
02/10/2025,IZMIR,2,8339.85,220282,220291,220274,220286,220278,220292
03/10/2025,BURSA,2,73745.4,220311,220307,220308,220299,220294,220306
03/10/2025,ISTANBUL,2,39243.7,220295,220304,220302,220303,220297,220301
04/10/2025,ANKARA,2,1973.5,220324,220313,220318,220317,220319,220320
04/10/2025,DBAKIR,1,26157.72,220331,220335,220332,220327,220333,220330
04/10/2025,IZMIR,2,66419.9,220323,220315,220316,220336,220314,220326
05/10/2025,ADANA,2,5704.1,220351,220339,220353,220348,220340,220354
05/10/2025,ISTANBUL,2,291314.2,220347,220345,220344,220341,220343,220342
06/10/2025,BURSA,2,524685.6,220367,220359,220365,220361,220358,220360
06/10/2025,SANLIURFA,2,55881.0,220369,220372,220370,220368,220355,220371
07/10/2025,ADANA,2,1729979.8,220386,220374,220388,220387,220385,220373
07/10/2025,KOCAELI,1,375057.8,220376,220381,220379,220380,220382,220378
08/10/2025,ELAZIG,2,111464.92,220397,220391,220398,220394,220396,220399
08/10/2025,ISTANBUL,2,4400.35,220405,220392,220404,220407,220393,220406
09/10/2025,ANKARA,2,1058.1,220421,220408,220420,220414,220416,220419
09/10/2025,IZMIR,2,115981.4,220426,220411,220413,220422,220423,220424
10/10/2025,BURSA,2,2594665.75,220445,220427,220443,220440,220434,220438
10/10/2025,ISTANBUL,2,8148.95,220444,220431,220437,220435,220433,220429
11/10/2025,ANKARA,2,19330.8,220469,220447,220466,220461,220463,220446
11/10/2025,DBAKIR,1,1636.76,220457,220456,220455,220460,220458,220459
11/10/2025,IZMIR,2,4538.85,220452,220448,220468,220451,220450,220470
12/10/2025,ADANA,2,865297.95,220490,220486,220475,220484,220488,220489
12/10/2025,ISTANBUL,2,4816.5,220477,220481,220479,220480,220478,220472
13/10/2025,BURSA,2,68880.5,220492,220508,220504,220507,220506,220509
13/10/2025,SANLIURFA,2,715293.68,220502,220494,220500,220505,220496,220498
14/10/2025,ADANA,2,18114890.95,220517,220511,220518,220519,220513,220510
14/10/2025,KOCAELI,1,33542.7,220526,220520,220524,220523,220525,220522
15/10/2025,ELAZIG,2,2686.08,220534,220527,220532,220529,220528,220536
15/10/2025,ISTANBUL,2,310627.95,220543,220531,220542,220539,220537,220540
16/10/2025,ANKARA,2,5256.7,220558,220547,220556,220554,220550,220546
16/10/2025,IZMIR,2,468185.2,220544,220559,220549,220560,220545,220561
17/10/2025,BURSA,2,20228.95,220564,220572,220575,220580,220562,220579
17/10/2025,ISTANBUL,2,9746.0,220573,220570,220569,220571,220565,220576
18/10/2025,ANKARA,2,7253.7,220587,220591,220590,220589,220586,220581
18/10/2025,DBAKIR,1,48885.96,220595,220600,220596,220602,220598,220601
18/10/2025,IZMIR,2,39362.45,220605,220584,220594,220603,220583,220606
19/10/2025,ADANA,2,493137.2,220620,220610,220624,220622,220611,220626
19/10/2025,ISTANBUL,2,6591.7,220616,220615,220618,220613,220608,220619
20/10/2025,BURSA,2,62896.0,220644,220630,220643,220638,220642,220629
20/10/2025,SANLIURFA,2,51809.76,220633,220628,220634,220637,220627,220636
21/10/2025,ADANA,2,12809.45,220652,220655,220649,220651,220654,220653
21/10/2025,KOCAELI,2,974449.7,220661,220647,220658,220657,220659,220648
22/10/2025,ELAZIG,1,9245.88,220671,220670,220668,220672,220667,220666
22/10/2025,ISTANBUL,2,87733.35,220677,220676,220663,220673,220680,220679
23/10/2025,ANKARA,2,4019.55,220682,220690,220695,220685,220681,220687
23/10/2025,IZMIR,2,44985.1,220683,220698,220697,220694,220693,220699
