yaris_id,tarih_dt,sehir,pist,mesafe,ikramiye,kosu_grubu,kosu_cinsi,hipodrom,zemin,yas_kategori,ikramiye_tl,kosu_sira,tarih
906843057,2024-07-09,Kocaeli,Kum,2000,274000.0,3 ve Yukarı İngilizler,Handikap 17 /H2,Kocaeli,Kum,3 ve Yukarı İngilizler,274000.0,0,2024-07-09
976458157,2024-07-09,Kocaeli,Kum,1400,217000.0,3 Yaşlı Araplar,Maiden /DHÖW,Kocaeli,Kum,3 Yaşlı Araplar,217000.0,0,2024-07-09
876442324,2024-07-09,Kocaeli,Kum,1700,192000.0,4 Yaşlı Araplar,Handikap 15 /DHT/H2/Y-1,Kocaeli,Kum,4 Yaşlı Araplar,192000.0,0,2024-07-09
973133916,2024-07-09,Kocaeli,Kum,1400,192000.0,4 ve Yukarı Araplar,Handikap 15 /DHÖW/H2/D,Kocaeli,Kum,4 ve Yukarı Araplar,192000.0,0,2024-07-09
487021945,2024-07-10,İstanbul,Çim,1200,240000.0,2 Yaşlı İngilizler,Maiden /,İstanbul,Çim,2 Yaşlı İngilizler,240000.0,0,2024-07-10
540788617,2024-07-10,İstanbul,Sentetik,2200,236500.0,3 Yaşlı İngilizler,ŞARTLI 4 /,İstanbul,Sentetik,3 Yaşlı İngilizler,236500.0,0,2024-07-10
740099265,2024-07-10,İstanbul,Çim,1400,288000.0,3 ve Yukarı İngilizler,SATIŞ 4 /,İstanbul,Çim,3 ve Yukarı İngilizler,288000.0,0,2024-07-10
784449899,2024-07-10,İstanbul,Sentetik,2000,280000.0,3 ve Yukarı İngilizler,Handikap 16 /H1,İstanbul,Sentetik,3 ve Yukarı İngilizler,280000.0,0,2024-07-10
850378473,2024-07-10,İstanbul,Çim,1400,186500.0,3 Yaşlı Araplar,ŞARTLI 3 /DHÖW,İstanbul,Çim,3 Yaşlı Araplar,186500.0,0,2024-07-10
884316494,2024-07-10,İstanbul,Sentetik,1500,545000.0,4 Yaşlı Araplar,KV-9 /DHÖW,İstanbul,Sentetik,4 Yaşlı Araplar,545000.0,0,2024-07-10
195826921,2024-07-10,İstanbul,Çim,1400,280000.0,4 Yaşlı Araplar,Handikap 16 /DHÖW/H1/Y-1,İstanbul,Çim,4 Yaşlı Araplar,280000.0,0,2024-07-10
969798903,2024-07-10,İstanbul,Çim,1600,236500.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW,İstanbul,Çim,4 ve Yukarı Araplar,236500.0,0,2024-07-10
44509822,2024-07-10,İstanbul,Çim,1900,236500.0,4 ve Yukarı Araplar,Handikap 15 /DHÖW/H1,İstanbul,Çim,4 ve Yukarı Araplar,236500.0,0,2024-07-10
351757205,2024-07-10,Elazığ,Kum,1200,160000.0,2 Yaşlı İngilizler,Maiden /,Elazığ,Kum,2 Yaşlı İngilizler,160000.0,0,2024-07-10
704828196,2024-07-10,Elazığ,Kum,1900,175000.0,3 Yaşlı İngilizler,Handikap 16 /H3,Elazığ,Kum,3 Yaşlı İngilizler,175000.0,0,2024-07-10
635284376,2024-07-10,Elazığ,Kum,1600,114500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /,Elazığ,Kum,3 ve Yukarı İngilizler,114500.0,0,2024-07-10
110843576,2024-07-10,Elazığ,Kum,1200,114500.0,3 Yaşlı Araplar,ŞARTLI 3 /DHÖW/D,Elazığ,Kum,3 Yaşlı Araplar,114500.0,0,2024-07-10
313401981,2024-07-10,Elazığ,Kum,1200,140000.0,4 Yaşlı Araplar,Handikap 15 /DHÖW/H3,Elazığ,Kum,4 Yaşlı Araplar,140000.0,0,2024-07-10
15004847,2024-07-10,Elazığ,Kum,1600,88000.0,4 ve Yukarı Araplar,ŞARTLI 2 /DHÖW,Elazığ,Kum,4 ve Yukarı Araplar,88000.0,0,2024-07-10
561831683,2024-07-10,Elazığ,Kum,1900,175000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H3,Elazığ,Kum,4 ve Yukarı Araplar,175000.0,0,2024-07-10
422552622,2024-07-11,Ankara,Çim,1300,240000.0,2 Yaşlı İngilizler,Maiden /,Ankara,Çim,2 Yaşlı İngilizler,240000.0,0,2024-07-11
485379954,2024-07-11,Ankara,Çim,2200,186500.0,3 Yaşlı İngilizler,Handikap 14 /H1,Ankara,Çim,3 Yaşlı İngilizler,186500.0,0,2024-07-11
366507849,2024-07-11,Ankara,Çim,1000,236500.0,3 ve Yukarı İngilizler,ŞARTLI 4 /,Ankara,Çim,3 ve Yukarı İngilizler,236500.0,0,2024-07-11
354193069,2024-07-11,Ankara,Kum,2100,280000.0,3 ve Yukarı İngilizler,Handikap 16 /H1/D,Ankara,Kum,3 ve Yukarı İngilizler,280000.0,0,2024-07-11
300419212,2024-07-11,Ankara,Çim,1400,236500.0,3 Yaşlı Araplar,ŞARTLI 4 /DHÖW/D,Ankara,Çim,3 Yaşlı Araplar,236500.0,0,2024-07-11
556365583,2024-07-11,Ankara,Kum,2000,328000.0,4 Yaşlı Araplar,KV-6 /DHÖW/D,Ankara,Kum,4 Yaşlı Araplar,328000.0,0,2024-07-11
403914725,2024-07-11,Ankara,Çim,1600,186500.0,4 Yaşlı Araplar,ŞARTLI 3 /DHÖW,Ankara,Çim,4 Yaşlı Araplar,186500.0,0,2024-07-11
831654741,2024-07-11,Ankara,Çim,1900,180000.0,4 ve Yukarı Araplar,SATIŞ 1 /DHÖW,Ankara,Çim,4 ve Yukarı Araplar,180000.0,0,2024-07-11
400436148,2024-07-11,Ankara,Çim,1900,280000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H1,Ankara,Çim,4 ve Yukarı Araplar,280000.0,0,2024-07-11
903417767,2024-07-11,Kocaeli,Kum,1200,273000.0,2 Yaşlı İngilizler,ŞARTLI 1 /,Kocaeli,Kum,2 Yaşlı İngilizler,273000.0,0,2024-07-11
844509521,2024-07-11,Kocaeli,Kum,1900,192000.0,3 Yaşlı İngilizler,ŞARTLI 4 /D,Kocaeli,Kum,3 Yaşlı İngilizler,192000.0,0,2024-07-11
638634550,2024-07-11,Kocaeli,Kum,1900,177000.0,3 Yaşlı İngilizler,SATIŞ 2 /,Kocaeli,Kum,3 Yaşlı İngilizler,177000.0,0,2024-07-11
790404949,2024-07-11,Kocaeli,Kum,1200,192000.0,3 ve Yukarı İngilizler,ŞARTLI 4 /,Kocaeli,Kum,3 ve Yukarı İngilizler,192000.0,0,2024-07-11
331999000,2024-07-11,Kocaeli,Kum,1200,163000.0,3 Yaşlı Araplar,ŞARTLI 3 /DHÖW/D,Kocaeli,Kum,3 Yaşlı Araplar,163000.0,0,2024-07-11
534147319,2024-07-11,Kocaeli,Kum,1900,192000.0,4 Yaşlı Araplar,ŞARTLI 4 /DHÖW,Kocaeli,Kum,4 Yaşlı Araplar,192000.0,0,2024-07-11
14916905,2024-07-11,Kocaeli,Kum,1500,240000.0,4 ve Yukarı Araplar,ŞARTLI 5 /DHÖW,Kocaeli,Kum,4 ve Yukarı Araplar,240000.0,0,2024-07-11
132780463,2024-07-11,Kocaeli,Kum,1900,240000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H2,Kocaeli,Kum,4 ve Yukarı Araplar,240000.0,0,2024-07-11
618442181,2024-07-12,Bursa,Çim,1700,217000.0,3 Yaşlı İngilizler,Maiden /D,Bursa,Çim,3 Yaşlı İngilizler,217000.0,0,2024-07-12
302360700,2024-07-12,Bursa,Kum,1900,192000.0,3 Yaşlı İngilizler,ŞARTLI 4 /,Bursa,Kum,3 Yaşlı İngilizler,192000.0,0,2024-07-12
361032985,2024-07-12,Bursa,Çim,2200,192000.0,3 ve Yukarı İngilizler,ŞARTLI 4 /Y-1,Bursa,Çim,3 ve Yukarı İngilizler,192000.0,0,2024-07-12
11679465,2024-07-12,Bursa,Kum,1300,240000.0,3 ve Yukarı İngilizler,Handikap 16 /H2,Bursa,Kum,3 ve Yukarı İngilizler,240000.0,0,2024-07-12
782841499,2024-07-12,Bursa,Çim,1300,177000.0,4 Yaşlı Araplar,SATIŞ 2 /DHÖW,Bursa,Çim,4 Yaşlı Araplar,177000.0,0,2024-07-12
542184953,2024-07-12,Bursa,Çim,2200,590000.0,4 ve Yukarı Araplar,G 3 /DHÖ,Bursa,Çim,4 ve Yukarı Araplar,590000.0,0,2024-07-12
67414270,2024-07-12,Bursa,Çim,1500,163000.0,4 ve Yukarı Araplar,ŞARTLI 3 /DHÖW/D,Bursa,Çim,4 ve Yukarı Araplar,163000.0,0,2024-07-12
664081004,2024-07-12,Bursa,Kum,1900,163000.0,4 ve Yukarı Araplar,Handikap 14 /DHÖW/H2,Bursa,Kum,4 ve Yukarı Araplar,163000.0,0,2024-07-12
850642518,2024-07-12,İstanbul,Sentetik,1200,280000.0,2 Yaşlı İngilizler,ŞARTLI 5 /TR,İstanbul,Sentetik,2 Yaşlı İngilizler,280000.0,0,2024-07-12
647254554,2024-07-12,İstanbul,Çim,1400,280000.0,3 Yaşlı İngilizler,ŞARTLI 5 /D,İstanbul,Çim,3 Yaşlı İngilizler,280000.0,0,2024-07-12
277753816,2024-07-12,İstanbul,Sentetik,2100,186500.0,3 Yaşlı İngilizler,Handikap 14 /H1/D,İstanbul,Sentetik,3 Yaşlı İngilizler,186500.0,0,2024-07-12
51562568,2024-07-12,İstanbul,Sentetik,1500,280000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /Y-3,İstanbul,Sentetik,3 ve Yukarı İngilizler,280000.0,0,2024-07-12
840216198,2024-07-12,İstanbul,Sentetik,2000,253000.0,3 ve Yukarı İngilizler,SATIŞ 3 /,İstanbul,Sentetik,3 ve Yukarı İngilizler,253000.0,0,2024-07-12
740605650,2024-07-12,İstanbul,Çim,1200,240000.0,3 Yaşlı Araplar,Maiden /DHÖ/D,İstanbul,Çim,3 Yaşlı Araplar,240000.0,0,2024-07-12
187699606,2024-07-12,İstanbul,Çim,1200,390000.0,4 Yaşlı Araplar,KV-7 /DHÖW,İstanbul,Çim,4 Yaşlı Araplar,390000.0,0,2024-07-12
70649779,2024-07-12,İstanbul,Çim,1600,186500.0,4 Yaşlı Araplar,ŞARTLI 3 /DHÖW,İstanbul,Çim,4 Yaşlı Araplar,186500.0,0,2024-07-12
31357068,2024-07-13,Ankara,Çim,1300,236500.0,2 Yaşlı İngilizler,ŞARTLI 4 /,Ankara,Çim,2 Yaşlı İngilizler,236500.0,0,2024-07-13
661931336,2024-07-13,Ankara,Çim,1900,236500.0,3 Yaşlı İngilizler,ŞARTLI 4 /D,Ankara,Çim,3 Yaşlı İngilizler,236500.0,0,2024-07-13
805429011,2024-07-13,Ankara,Çim,1900,1400000.0,3 ve Yukarı İngilizler,G 2 /,Ankara,Çim,3 ve Yukarı İngilizler,1400000.0,0,2024-07-13
977050290,2024-07-13,Ankara,Çim,2400,236500.0,3 ve Yukarı İngilizler,ŞARTLI 4 /,Ankara,Çim,3 ve Yukarı İngilizler,236500.0,0,2024-07-13
39445019,2024-07-13,Ankara,Çim,1400,390000.0,3 ve Yukarı İngilizler,Kısa Vade Handikap 22 /H1,Ankara,Çim,3 ve Yukarı İngilizler,390000.0,0,2024-07-13
610421840,2024-07-13,Ankara,Çim,1200,240000.0,3 Yaşlı Araplar,Maiden /DHÖW/TR,Ankara,Çim,3 Yaşlı Araplar,240000.0,0,2024-07-13
172039966,2024-07-13,Ankara,Çim,1200,280000.0,4 Yaşlı Araplar,Handikap 16 /DHÖW/H1,Ankara,Çim,4 Yaşlı Araplar,280000.0,0,2024-07-13
742610405,2024-07-13,Ankara,Kum,2100,1950000.0,4 ve Yukarı Araplar,G 1 /DHT,Ankara,Kum,4 ve Yukarı Araplar,1950000.0,0,2024-07-13
867445247,2024-07-13,İzmir,Çim,1200,240000.0,2 Yaşlı İngilizler,ŞARTLI 5 /,İzmir,Çim,2 Yaşlı İngilizler,240000.0,0,2024-07-13
875433624,2024-07-13,İzmir,Çim,1900,163000.0,3 Yaşlı İngilizler,Handikap 14 /H2/D,İzmir,Çim,3 Yaşlı İngilizler,163000.0,0,2024-07-13
618447161,2024-07-13,İzmir,Çim,2400,240000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /,İzmir,Çim,3 ve Yukarı İngilizler,240000.0,0,2024-07-13
967272854,2024-07-13,İzmir,Kum,1600,285000.0,3 ve Yukarı İngilizler,Handikap 21 /H2,İzmir,Kum,3 ve Yukarı İngilizler,285000.0,0,2024-07-13
255241324,2024-07-13,İzmir,Çim,1200,217000.0,3 Yaşlı Araplar,Maiden /DHÖW,İzmir,Çim,3 Yaşlı Araplar,217000.0,0,2024-07-13
614465857,2024-07-13,İzmir,Çim,1300,384000.0,4 Yaşlı Araplar,KV-8 /DHÖW,İzmir,Çim,4 Yaşlı Araplar,384000.0,0,2024-07-13
682479055,2024-07-13,İzmir,Kum,1400,192000.0,4 ve Yukarı Araplar,ŞARTLI 4 /DHÖW,İzmir,Kum,4 ve Yukarı Araplar,192000.0,0,2024-07-13
377016008,2024-07-13,İzmir,Çim,1300,240000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H2,İzmir,Çim,4 ve Yukarı Araplar,240000.0,0,2024-07-13
413306725,2024-07-13,Diyarbakır,Kum,1200,160000.0,2 Yaşlı İngilizler,ŞARTLI 19 /D,Diyarbakır,Kum,2 Yaşlı İngilizler,160000.0,0,2024-07-13
478377779,2024-07-13,Diyarbakır,Kum,1900,114500.0,3 Yaşlı İngilizler,ŞARTLI 3 /D,Diyarbakır,Kum,3 Yaşlı İngilizler,114500.0,0,2024-07-13
454044183,2024-07-13,Diyarbakır,Kum,1800,140000.0,3 Yaşlı İngilizler,Handikap 15 /H3,Diyarbakır,Kum,3 Yaşlı İngilizler,140000.0,0,2024-07-13
859534938,2024-07-13,Diyarbakır,Kum,1700,140000.0,3 ve Yukarı İngilizler,ŞARTLI 4 /Y-1,Diyarbakır,Kum,3 ve Yukarı İngilizler,140000.0,0,2024-07-13
846147503,2024-07-13,Diyarbakır,Kum,1200,88000.0,3 Yaşlı Araplar,ŞARTLI 2 /DHÖW,Diyarbakır,Kum,3 Yaşlı Araplar,88000.0,0,2024-07-13
579068036,2024-07-13,Diyarbakır,Kum,2000,175000.0,4 ve Yukarı Araplar,ŞARTLI 5 /DHÖW,Diyarbakır,Kum,4 ve Yukarı Araplar,175000.0,0,2024-07-13
643269416,2024-07-14,İstanbul,Çim,1200,320000.0,2 Yaşlı İngilizler,ŞARTLI 1 /,İstanbul,Çim,2 Yaşlı İngilizler,320000.0,0,2024-07-14
211709797,2024-07-14,İstanbul,Sentetik,1200,236500.0,3 Yaşlı İngilizler,ŞARTLI 4 /,İstanbul,Sentetik,3 Yaşlı İngilizler,236500.0,0,2024-07-14
154460852,2024-07-14,İstanbul,Sentetik,1500,186500.0,3 Yaşlı İngilizler,Handikap 14 /H1,İstanbul,Sentetik,3 Yaşlı İngilizler,186500.0,0,2024-07-14
120710817,2024-07-14,İstanbul,Sentetik,1500,1950000.0,3 ve Yukarı İngilizler,G 1 /,İstanbul,Sentetik,3 ve Yukarı İngilizler,1950000.0,0,2024-07-14
309828373,2024-07-14,İstanbul,Çim,1600,280000.0,3 ve Yukarı İngilizler,Handikap 16 /H1/D,İstanbul,Çim,3 ve Yukarı İngilizler,280000.0,0,2024-07-14
386237034,2024-07-14,İstanbul,Çim,1200,390000.0,3 Yaşlı Araplar,KV-7 /DHT/D,İstanbul,Çim,3 Yaşlı Araplar,390000.0,0,2024-07-14
86355868,2024-07-14,İstanbul,Çim,1600,186500.0,4 Yaşlı Araplar,Handikap 14 /DHÖW/H1/D,İstanbul,Çim,4 Yaşlı Araplar,186500.0,0,2024-07-14
769890763,2024-07-14,İstanbul,Sentetik,1500,236500.0,4 ve Yukarı Araplar,Handikap 15 /DHÖW/H1,İstanbul,Sentetik,4 ve Yukarı Araplar,236500.0,0,2024-07-14
28699124,2024-07-14,İzmir,Kum,1200,192000.0,3 Yaşlı İngilizler,Handikap 15 /H2,İzmir,Kum,3 Yaşlı İngilizler,192000.0,0,2024-07-14
239539086,2024-07-14,İzmir,Kum,2100,240000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /,İzmir,Kum,3 ve Yukarı İngilizler,240000.0,0,2024-07-14
497069931,2024-07-14,İzmir,Çim,1900,163000.0,3 ve Yukarı İngilizler,Handikap 14 /H2/Y-2,İzmir,Çim,3 ve Yukarı İngilizler,163000.0,0,2024-07-14
192506117,2024-07-14,İzmir,Kum,1200,217000.0,3 Yaşlı Araplar,Maiden /DHÖW,İzmir,Kum,3 Yaşlı Araplar,217000.0,0,2024-07-14
771361798,2024-07-14,İzmir,Çim,1200,192000.0,3 Yaşlı Araplar,ŞARTLI 4 /DHÖ,İzmir,Çim,3 Yaşlı Araplar,192000.0,0,2024-07-14
876748020,2024-07-14,İzmir,Çim,1200,240000.0,4 Yaşlı Araplar,ŞARTLI 5 /DHÖW,İzmir,Çim,4 Yaşlı Araplar,240000.0,0,2024-07-14
431258974,2024-07-14,İzmir,Kum,2100,285000.0,4 ve Yukarı Araplar,KV-6 /DHÖ,İzmir,Kum,4 ve Yukarı Araplar,285000.0,0,2024-07-14
294242972,2024-07-14,İzmir,Kum,2000,240000.0,4 ve Yukarı Araplar,Handikap 16 /DHÖW/H2,İzmir,Kum,4 ve Yukarı Araplar,240000.0,0,2024-07-14
109798376,2024-07-15,Bursa,Çim,1300,217000.0,2 Yaşlı İngilizler,Maiden /,Bursa,Çim,2 Yaşlı İngilizler,217000.0,0,2024-07-15
517100632,2024-07-15,Bursa,Kum,1400,384000.0,3 Yaşlı İngilizler,KV-8 /D,Bursa,Kum,3 Yaşlı İngilizler,384000.0,0,2024-07-15
928817284,2024-07-15,Bursa,Çim,1800,192000.0,3 Yaşlı İngilizler,Handikap 15 /H2,Bursa,Çim,3 Yaşlı İngilizler,192000.0,0,2024-07-15
755853406,2024-07-15,Bursa,Kum,2100,240000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /Y-1,Bursa,Kum,3 ve Yukarı İngilizler,240000.0,0,2024-07-15
986258285,2024-07-15,Bursa,Çim,1300,163000.0,3 ve Yukarı İngilizler,Handikap 14 /H2,Bursa,Çim,3 ve Yukarı İngilizler,163000.0,0,2024-07-15
613156085,2024-07-15,Bursa,Kum,1300,192000.0,3 Yaşlı Araplar,ŞARTLI 4 /DHÖW/D,Bursa,Kum,3 Yaşlı Araplar,192000.0,0,2024-07-15
517040405,2024-07-15,Bursa,Çim,1500,285000.0,4 Yaşlı Araplar,KV-6 /DHT/D,Bursa,Çim,4 Yaşlı Araplar,285000.0,0,2024-07-15
675868603,2024-07-15,Bursa,Kum,1800,240000.0,4 Yaşlı Araplar,Handikap 16 /DHÖW/H2,Bursa,Kum,4 Yaşlı Araplar,240000.0,0,2024-07-15
226590792,2024-07-15,Bursa,Çim,1500,192000.0,4 ve Yukarı Araplar,Handikap 15 /DHÖW/H2,Bursa,Çim,4 ve Yukarı Araplar,192000.0,0,2024-07-15
381734402,2024-07-15,Elazığ,Kum,1200,175000.0,3 Yaşlı İngilizler,ŞARTLI 5 /,Elazığ,Kum,3 Yaşlı İngilizler,175000.0,0,2024-07-15
204985053,2024-07-15,Elazığ,Kum,1800,202000.0,3 ve Yukarı İngilizler,KV-6 /,Elazığ,Kum,3 ve Yukarı İngilizler,202000.0,0,2024-07-15
188005199,2024-07-15,Elazığ,Kum,1900,140000.0,3 ve Yukarı İngilizler,Handikap 15 /H3,Elazığ,Kum,3 ve Yukarı İngilizler,140000.0,0,2024-07-15
526920026,2024-07-15,Elazığ,Kum,1200,160000.0,3 Yaşlı Araplar,Maiden /DHÖW,Elazığ,Kum,3 Yaşlı Araplar,160000.0,0,2024-07-15
565526949,2024-07-15,Elazığ,Kum,1700,88000.0,4 Yaşlı Araplar,ŞARTLI 2 /DHÖW,Elazığ,Kum,4 Yaşlı Araplar,88000.0,0,2024-07-15
823702806,2024-07-15,Elazığ,Kum,1200,114500.0,4 ve Yukarı Araplar,ŞARTLI 3 /DHÖW/D,Elazığ,Kum,4 ve Yukarı Araplar,114500.0,0,2024-07-15
567925694,2024-07-15,Elazığ,Kum,1800,114500.0,4 ve Yukarı Araplar,Handikap 14 /DHÖW/H3,Elazığ,Kum,4 ve Yukarı Araplar,114500.0,0,2024-07-15
475315871,2024-07-16,Ankara,Çim,1300,240000.0,2 Yaşlı İngilizler,Maiden /D,Ankara,Çim,2 Yaşlı İngilizler,240000.0,0,2024-07-16
421398564,2024-07-16,Ankara,Kum,2100,980000.0,3 ve Yukarı İngilizler,G 3 /,Ankara,Kum,3 ve Yukarı İngilizler,980000.0,0,2024-07-16
921596505,2024-07-16,Ankara,Çim,1400,390000.0,3 ve Yukarı İngilizler,KV-7 /D,Ankara,Çim,3 ve Yukarı İngilizler,390000.0,0,2024-07-16
964162882,2024-07-16,Ankara,Çim,1600,186500.0,3 ve Yukarı İngilizler,Handikap 14 /H1,Ankara,Çim,3 ve Yukarı İngilizler,186500.0,0,2024-07-16
362116594,2024-07-16,Ankara,Kum,1300,236500.0,3 Yaşlı Araplar,ŞARTLI 4 /DHÖW,Ankara,Kum,3 Yaşlı Araplar,236500.0,0,2024-07-16
207050385,2024-07-16,Ankara,Çim,2200,236500.0,4 Yaşlı Araplar,Handikap 15 /DHÖW/H1,Ankara,Çim,4 Yaşlı Araplar,236500.0,0,2024-07-16
627847388,2024-07-16,Ankara,Kum,1400,280000.0,4 ve Yukarı Araplar,ŞARTLI 5 /DHÖW,Ankara,Kum,4 ve Yukarı Araplar,280000.0,0,2024-07-16
393552337,2024-07-16,Ankara,Çim,1400,236500.0,4 ve Yukarı Araplar,Handikap 15 /DHÖW/H1,Ankara,Çim,4 ve Yukarı Araplar,236500.0,0,2024-07-16
166701529,2024-07-16,Kocaeli,Kum,1200,192000.0,2 Yaşlı İngilizler,ŞARTLI 4 /,Kocaeli,Kum,2 Yaşlı İngilizler,192000.0,0,2024-07-16
785646692,2024-07-16,Kocaeli,Kum,1800,217000.0,3 Yaşlı İngilizler,Maiden /,Kocaeli,Kum,3 Yaşlı İngilizler,217000.0,0,2024-07-16
157413383,2024-07-16,Kocaeli,Kum,2000,285000.0,3 Yaşlı İngilizler,KV-6 /,Kocaeli,Kum,3 Yaşlı İngilizler,285000.0,0,2024-07-16
427208600,2024-07-16,Kocaeli,Kum,2000,240000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /D,Kocaeli,Kum,3 ve Yukarı İngilizler,240000.0,0,2024-07-16
426102598,2024-07-16,Kocaeli,Kum,1200,163000.0,3 ve Yukarı İngilizler,Handikap 14 /H2,Kocaeli,Kum,3 ve Yukarı İngilizler,163000.0,0,2024-07-16
852093932,2024-07-16,Kocaeli,Kum,1200,240000.0,4 Yaşlı Araplar,ŞARTLI 5 /DHÖW,Kocaeli,Kum,4 Yaşlı Araplar,240000.0,0,2024-07-16
542754721,2024-07-16,Kocaeli,Kum,1800,163000.0,4 Yaşlı Araplar,Handikap 14 /DHÖW/H2/D,Kocaeli,Kum,4 Yaşlı Araplar,163000.0,0,2024-07-16
517461095,2024-07-16,Kocaeli,Kum,1500,192000.0,4 ve Yukarı Araplar,Handikap 15 /DHÖW/H2,Kocaeli,Kum,4 ve Yukarı Araplar,192000.0,0,2024-07-16
97167827,2024-07-17,İstanbul,Çim,1200,240000.0,2 Yaşlı İngilizler,Maiden /D,İstanbul,Çim,2 Yaşlı İngilizler,240000.0,0,2024-07-17
182733007,2024-07-17,İstanbul,Çim,2100,280000.0,3 Yaşlı İngilizler,ŞARTLI 5 /,İstanbul,Çim,3 Yaşlı İngilizler,280000.0,0,2024-07-17
851520088,2024-07-17,İstanbul,Sentetik,2000,280000.0,3 ve Yukarı İngilizler,ŞARTLI 5 /D,İstanbul,Sentetik,3 ve Yukarı İngilizler,280000.0,0,2024-07-17
365324328,2024-07-17,İstanbul,Çim,1600,236500.0,3 ve Yukarı İngilizler,ŞARTLI 4 /,İstanbul,Çim,3 ve Yukarı İngilizler,236500.0,0,2024-07-17
693571186,2024-07-17,İstanbul,Çim,1300,236500.0,3 ve Yukarı İngilizler,Handikap 15 /H1,İstanbul,Çim,3 ve Yukarı İngilizler,236500.0,0,2024-07-17
2107349,2024-07-17,İstanbul,Sentetik,1300,280000.0,3 Yaşlı Araplar,ŞARTLI 5 /DHÖW/D,İstanbul,Sentetik,3 Yaşlı Araplar,280000.0,0,2024-07-17
242270494,2024-07-17,İstanbul,Çim,1900,253000.0,4 Yaşlı Araplar,SATIŞ 3 /DHÖW,İstanbul,Çim,4 Yaşlı Araplar,253000.0,0,2024-07-17
698296545,2024-07-17,İstanbul,Sentetik,1400,390000.0,4 ve Yukarı Araplar,Kısa Vade Handikap 22 /DHÖW/H1,İstanbul,Sentetik,4 ve Yukarı Araplar,390000.0,0,2024-07-17
863935851,2024-07-17,Elazığ,Kum,2000,114500.0,3 ve Yukarı İngilizler,ŞARTLI 3 /,Elazığ,Kum,3 ve Yukarı İngilizler,114500.0,0,2024-07-17
12194280,2024-07-17,Elazığ,Kum,1600,175000.0,3 ve Yukarı İngilizler,Handikap 16 /H3,Elazığ,Kum,3 ve Yukarı İngilizler,175000.0,0,2024-07-17
162262477,2024-07-17,Elazığ,Kum,1200,160000.0,3 Yaşlı Araplar,Maiden /DHÖW/D,Elazığ,Kum,3 Yaşlı Araplar,160000.0,0,2024-07-17
320223042,2024-07-17,Elazığ,Kum,1200,140000.0,3 Yaşlı Araplar,ŞARTLI 4 /DHT,Elazığ,Kum,3 Yaşlı Araplar,140000.0,0,2024-07-17
139765321,2024-07-17,Elazığ,Kum,2000,114500.0,4 Yaşlı Araplar,Handikap 14 /DHÖW/H3,Elazığ,Kum,4 Yaşlı Araplar,114500.0,0,2024-07-17
209672712,2024-07-17,Elazığ,Kum,2000,435000.0,4 ve Yukarı Araplar,G 3 /DHT,Elazığ,Kum,4 ve Yukarı Araplar,435000.0,0,2024-07-17
805005487,2024-07-17,Elazığ,Kum,1200,114500.0,4 ve Yukarı Araplar,Handikap 14 /DHÖW/H3,Elazığ,Kum,4 ve Yukarı Araplar,114500.0,0,2024-07-17
973528427,2024-07-18,Ankara,Çim,1200,328000.0,2 Yaşlı İngilizler,KV-6 /D,Ankara,Çim,2 Yaşlı İngilizler,328000.0,0,2024-07-18
987741172,2024-07-18,Ankara,Çim,1200,328000.0,3 Yaşlı İngilizler,KV-6 /,Ankara,Çim,3 Yaşlı İngilizler,328000.0,0,2024-07-18
415239375,2024-07-18,Ankara,Kum,2100,186500.0,3 Yaşlı İngilizler,Handikap 14 /H1,Ankara,Kum,3 Yaşlı İngilizler,186500.0,0,2024-07-18
718840571,2024-07-18,Ankara,Çim,1900,390000.0,3 ve Yukarı İngilizler,Kısa Vade Handikap 22 /H1,Ankara,Çim,3 ve Yukarı İngilizler,390000.0,0,2024-07-18
500231434,2024-07-18,Ankara,Kum,1400,240000.0,3 Yaşlı Araplar,Maiden /DHÖW,Ankara,Kum,3 Yaşlı Araplar,240000.0,0,2024-07-18
636210085,2024-07-18,Ankara,Çim,1400,1400000.0,3 Yaşlı Araplar,G 2 /DH,Ankara,Çim,3 Yaşlı Araplar,1400000.0,0,2024-07-18
862263891,2024-07-18,Ankara,Çim,2200,236500.0,4 Yaşlı Araplar,ŞARTLI 4 /DHÖW,Ankara,Çim,4 Yaşlı Araplar,236500.0,0,2024-07-18
493543373,2024-07-18,Ankara,Kum,2000,313000.0,4 ve Yukarı Araplar,Handikap 17 /DHÖW/H1,Ankara,Kum,4 ve Yukarı Araplar,313000.0,0,2024-07-18
2138995,2024-07-18,Kocaeli,Kum,1400,217000.0,2 Yaşlı İngilizler,Maiden /D,Kocaeli,Kum,2 Yaşlı İngilizler,217000.0,0,2024-07-18
